MSFT,2019-Feb-20,107.86,107.94,106.29,107.15,21607700,0.46,1.0,0.0,0.0,0.0,104.928,0.0
MSFT,2019-Feb-21,106.9,109.48,106.87,109.41,29063200,0,1.0,0.0,0.0,0.0,107.141,0.0
MSFT,2019-Feb-22,110.05,111.2,109.82,110.97,27763200,0,1.0,0.0,0.0,0.0,108.669,0.0
MSFT,2019-Feb-25,111.76,112.18,111.26,111.59,23750600,0,1.0,0.0,0.0,0.0,109.276,0.0
MSFT,2019-Feb-26,111.26,113.24,111.17,112.36,21536700,0,1.0,0.0,0.0,0.0,110.03,0.0
MSFT,2019-Feb-27,111.69,112.36,110.88,112.17,21487100,0,1.0,0.0,0.0,0.0,109.844,0.0
MSFT,2019-Feb-28,112.04,112.88,111.73,112.03,29083900,0,1.0,0.0,0.0,0.0,109.707,0.0
MSFT,2019-Mar-01,112.89,113.02,111.67,112.53,23501200,0,1.0,0.0,0.0,0.0,110.197,0.0
MSFT,2019-Mar-04,113.02,113.25,110.8,112.26,26608000,0,1.0,0.0,0.0,0.0,109.932,0.0
MSFT,2019-Mar-05,112.25,112.39,111.23,111.7,19538300,0,1.0,0.0,0.0,0.0,109.384,0.0
MSFT,2019-Mar-06,111.87,112.66,111.43,111.75,17687000,0,1.0,0.0,0.0,0.0,109.433,0.0
MSFT,2019-Mar-07,111.4,111.55,109.87,110.39,25339000,0,1.0,0.0,0.0,0.0,108.101,0.0
MSFT,2019-Mar-08,109.16,110.71,108.8,110.51,22818400,0,1.0,0.0,0.0,0.0,108.218,0.0
MSFT,2019-Mar-11,110.99,112.95,110.98,112.83,26491600,0,1.0,0.0,0.0,0.0,110.49,0.0
MSFT,2019-Mar-12,112.82,113.99,112.65,113.62,26132700,0,1.0,0.0,0.0,0.0,111.264,0.0
MSFT,2019-Mar-13,114.13,115,113.78,114.5,35513800,0,1.0,0.0,0.0,0.0,112.126,0.0
MSFT,2019-Mar-14,114.54,115.2,114.33,114.59,30763400,0,1.0,0.0,0.0,0.0,112.214,0.0
MSFT,2019-Mar-15,115.34,117.25,114.59,115.91,54681100,0,1.0,0.0,0.0,0.0,113.506,0.0
MSFT,2019-Mar-18,116.17,117.61,116.05,117.57,31207600,0,1.0,0.0,0.0,0.0,115.132,0.0
MSFT,2019-Mar-19,118.09,118.44,116.99,117.65,37588700,0,1.0,0.0,0.0,0.0,115.21,0.0
MSFT,2019-Mar-20,117.39,118.75,116.71,117.52,28113300,0,1.0,0.0,0.0,0.0,115.083,0.0
MSFT,2019-Mar-21,117.14,120.82,117.09,120.22,29854400,0,1.0,0.0,0.0,0.0,117.727,0.0
MSFT,2019-Mar-22,119.5,119.59,117.04,117.05,33624500,0,1.0,0.0,0.0,0.0,114.623,0.0
MSFT,2019-Mar-25,116.56,118.01,116.32,117.66,27067100,0,1.0,0.0,0.0,0.0,115.22,0.0
MSFT,2019-Mar-26,118.62,118.71,116.85,117.91,26097700,0,1.0,0.0,0.0,0.0,115.465,0.0
MSFT,2019-Mar-27,117.88,118.21,115.52,116.77,22733400,0,1.0,0.0,0.0,0.0,114.349,0.0
MSFT,2019-Mar-28,117.44,117.58,116.13,116.93,18334800,0,1.0,0.0,0.0,0.0,114.505,0.0
